Latitude,Longitude,File_Prefix
-59.02615166666666,-62.909355000000005,lg2018_000_64800_nb150
-59.03535666666666,-62.93088166666666,lg2018_000_64800_nb150
-59.04635166666666,-62.94453333333333,lg2018_000_64800_nb150
-59.06037666666667,-62.93571,lg2018_000_64800_nb150
-59.07428833333334,-62.92702,lg2018_000_64800_nb150
-59.08831833333333,-62.918380000000006,lg2018_000_64800_nb150
-59.102455000000006,-62.90998,lg2018_000_64800_nb150
-59.116545,-62.901845,lg2018_000_64800_nb150
-59.13066166666667,-62.89369333333333,lg2018_000_64800_nb150
-59.14477,-62.88604833333334,lg2018_000_64800_nb150
-59.15884666666667,-62.87863666666666,lg2018_000_64800_nb150
-59.172945,-62.871165000000005,lg2018_000_64800_nb150
-59.18682333333334,-62.863015,lg2018_000_64800_nb150
-59.194875,-62.85838,lg2018_000_64800_nb150
-59.19492333333334,-62.85835333333333,lg2018_000_72000_nb150
-59.20904833333334,-62.85015166666667,lg2018_000_72000_nb150
-59.223135,-62.84188,lg2018_000_72000_nb150
-59.23710666666667,-62.834035,lg2018_000_72000_nb150
-59.25118166666667,-62.8261,lg2018_000_72000_nb150
-59.265330000000006,-62.81817666666666,lg2018_000_72000_nb150
-59.27939666666666,-62.81016999999999,lg2018_000_72000_nb150
-59.29295166666667,-62.800898333333336,lg2018_000_72000_nb150
-59.30434666666667,-62.78321333333334,lg2018_000_72000_nb150
-59.316065,-62.765745,lg2018_000_72000_nb150
-59.32784,-62.74819333333333,lg2018_000_72000_nb150
-59.33963333333333,-62.73037166666667,lg2018_000_72000_nb150
-59.35135,-62.71246333333333,lg2018_000_72000_nb150
-59.36284166666667,-62.69473166666667,lg2018_000_72000_nb150
-59.37557333333334,-62.68066666666667,lg2018_000_72000_nb150
-59.38854166666667,-62.666915,lg2018_000_72000_nb150
-59.40149166666666,-62.65292166666666,lg2018_000_72000_nb150
-59.41439166666667,-62.63870166666667,lg2018_000_72000_nb150
-59.42767166666667,-62.627165000000005,lg2018_000_72000_nb150
-59.44121666666667,-62.616095,lg2018_000_72000_nb150
-59.45455666666667,-62.60502,lg2018_000_72000_nb150
-59.46777833333334,-62.593945,lg2018_000_72000_nb150
-59.48128833333333,-62.58403333333333,lg2018_000_72000_nb150
-59.49505666666666,-62.57595333333333,lg2018_000_72000_nb150
-59.50747333333333,-62.56898,lg2018_000_72000_nb150
-59.50756833333333,-62.56893833333334,lg2018_000_79200_nb150
-59.52156166666666,-62.56129,lg2018_000_79200_nb150
-59.535475,-62.55395166666667,lg2018_000_79200_nb150
-59.54936666666666,-62.54658666666667,lg2018_000_79200_nb150
-59.56312,-62.539265,lg2018_000_79200_nb150
-59.57672666666666,-62.53180333333334,lg2018_000_79200_nb150
-59.59055166666667,-62.52428666666667,lg2018_000_79200_nb150
-59.60447166666667,-62.516785,lg2018_000_79200_nb150
-59.61834333333334,-62.50936,lg2018_000_79200_nb150
-59.63215666666667,-62.50193666666666,lg2018_000_79200_nb150
-59.64593333333333,-62.49481,lg2018_000_79200_nb150
-59.65967333333333,-62.487730000000006,lg2018_000_79200_nb150
-59.67338,-62.48063833333333,lg2018_000_79200_nb150
-59.68718333333333,-62.47342166666667,lg2018_000_79200_nb150
-59.70097333333333,-62.46612666666667,lg2018_000_79200_nb150
-59.71452333333333,-62.45720666666666,lg2018_000_79200_nb150
-59.72799499999999,-62.448055,lg2018_000_79200_nb150
-59.74138000000001,-62.43895500000001,lg2018_000_79200_nb150
-59.75468000000001,-62.42998833333333,lg2018_000_79200_nb150
-59.76810833333333,-62.42123166666666,lg2018_000_79200_nb150
-59.78136166666667,-62.412580000000005,lg2018_000_79200_nb150
-59.79479333333333,-62.40383333333333,lg2018_000_79200_nb150
-59.80833333333333,-62.39503333333333,lg2018_000_79200_nb150
-59.8219,-62.386065,lg2018_000_79200_nb150
-59.83275,-62.37876166666667,lg2018_000_79200_nb150
-59.83279333333334,-62.37873666666667,lg2018_001_00000_nb150
-59.84633833333334,-62.36955666666667,lg2018_001_00000_nb150
-59.85978333333333,-62.36009666666666,lg2018_001_00000_nb150
-59.87313166666666,-62.35101333333333,lg2018_001_00000_nb150
-59.88674166666666,-62.34181166666666,lg2018_001_00000_nb150
-59.90066833333334,-62.33314833333333,lg2018_001_00000_nb150
-59.91485,-62.32501,lg2018_001_00000_nb150
-59.92904,-62.31727833333333,lg2018_001_00000_nb150
-59.94340166666667,-62.30909499999999,lg2018_001_00000_nb150
-59.95796833333333,-62.30110666666667,lg2018_001_00000_nb150
-59.97259166666666,-62.2933,lg2018_001_00000_nb150
-59.98723666666667,-62.28557666666666,lg2018_001_00000_nb150
-60.00223666666667,-62.27810333333333,lg2018_001_00000_nb150
-60.01726666666666,-62.27101166666666,lg2018_001_00000_nb150
-60.03235666666666,-62.26395166666666,lg2018_001_00000_nb150
-60.04721666666666,-62.25569833333334,lg2018_001_00000_nb150
-60.062195,-62.247475,lg2018_001_00000_nb150
-60.07697666666667,-62.23941,lg2018_001_00000_nb150
-60.09192833333334,-62.23151833333333,lg2018_001_00000_nb150
-60.10709,-62.22353833333333,lg2018_001_00000_nb150
-60.12229166666667,-62.21561166666667,lg2018_001_00000_nb150
-60.13742833333333,-62.20778000000001,lg2018_001_00000_nb150
-60.15254,-62.199380000000005,lg2018_001_00000_nb150
-60.16746666666667,-62.19066,lg2018_001_00000_nb150
-60.175473333333336,-62.18554833333334,lg2018_001_00000_nb150
